ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard,US Zip Codes from 2013 Government Data.LAT,US Zip Codes from 2013 Government Data.LNG
863,50,23,15,94025,2,1,2,101,0,0,0,0,0,37.457524,-122.176542
877,40,14,58,94025,2,2.8,1,0,0,0,0,1,0,37.457524,-122.176542
992,40,14,28,94025,4,1.5,3,0,0,0,0,0,1,37.457524,-122.176542
1129,30,5,171,94025,2,1.9,2,0,1,0,0,0,0,37.457524,-122.176542
1179,33,7,14,94025,1,0.4,2,98,0,0,0,1,0,37.457524,-122.176542
1186,43,19,31,94025,3,0.5,1,0,0,0,0,0,0,37.457524,-122.176542
1246,46,21,41,94025,1,1.4,3,128,0,0,0,1,0,37.457524,-122.176542
1306,32,6,28,94025,2,0.3,2,88,0,0,0,1,0,37.457524,-122.176542
1369,46,21,40,94025,4,1.9,3,122,0,0,0,1,0,37.457524,-122.176542
1440,59,29,61,94025,1,1.4,3,0,0,0,0,0,0,37.457524,-122.176542
1695,48,23,35,94025,4,0.4,2,118,0,0,0,0,0,37.457524,-122.176542
1870,55,30,44,94025,2,2,2,0,0,0,0,1,0,37.457524,-122.176542
2084,31,7,38,94025,1,0.2,3,0,0,0,0,1,0,37.457524,-122.176542
2096,47,21,174,94025,4,3.2,3,0,1,0,0,0,0,37.457524,-122.176542
2486,61,36,48,94025,3,1.5,1,0,0,0,0,0,1,37.457524,-122.176542
2494,34,9,49,94025,1,2.5,3,0,0,0,0,0,0,37.457524,-122.176542
2523,63,37,145,94025,2,6.9,1,0,0,0,0,1,0,37.457524,-122.176542
2639,28,4,45,94025,1,1,3,0,0,0,0,1,0,37.457524,-122.176542
2652,43,17,51,94025,1,0.7,3,0,0,0,0,0,0,37.457524,-122.176542
2818,31,7,105,94025,1,4,1,331,0,0,0,1,0,37.457524,-122.176542
2855,49,24,79,94025,4,3.6,3,212,0,0,0,1,0,37.457524,-122.176542
2888,40,16,109,94025,2,2.2,1,0,0,0,0,1,0,37.457524,-122.176542
2995,50,24,179,94025,1,1,1,0,0,0,0,1,0,37.457524,-122.176542
3132,47,22,61,94025,3,2.7,2,168,0,0,0,1,1,37.457524,-122.176542
3225,45,21,58,94025,3,0.3,3,0,0,1,0,1,0,37.457524,-122.176542
3254,55,30,35,94025,1,1.5,2,118,0,0,0,0,1,37.457524,-122.176542
3460,26,1,88,94025,2,1.8,2,0,0,0,0,0,0,37.457524,-122.176542
3609,59,35,202,94025,1,4.7,1,553,0,0,0,0,0,37.457524,-122.176542
3658,52,26,104,94025,2,2.4,2,0,0,0,0,1,1,37.457524,-122.176542
3749,33,7,100,94025,1,2.7,2,126,0,0,0,1,0,37.457524,-122.176542
3912,52,26,44,94025,2,0.8,3,148,0,0,0,0,1,37.457524,-122.176542
3965,43,18,78,94025,4,1.9,3,0,0,0,0,0,0,37.457524,-122.176542
4068,52,28,21,94025,4,0.5,2,0,0,0,0,1,0,37.457524,-122.176542
4092,32,6,122,94025,2,1.3,1,0,0,0,0,1,1,37.457524,-122.176542
4109,64,39,73,94025,3,2.2,1,0,0,1,0,0,1,37.457524,-122.176542
4168,48,24,144,94025,4,3.5,2,0,1,0,0,0,0,37.457524,-122.176542
4310,34,8,188,94025,1,2.9,3,0,1,0,0,1,0,37.457524,-122.176542
4470,40,14,53,94025,3,0.5,3,0,0,1,1,1,1,37.457524,-122.176542
4532,31,7,35,94025,1,1.33,1,131,0,0,0,0,1,37.457524,-122.176542
4535,41,17,83,94025,4,2.67,1,0,0,0,0,1,0,37.457524,-122.176542
4669,40,14,63,94025,3,0.5,3,221,0,0,0,1,0,37.457524,-122.176542
4704,57,27,62,94025,3,2,3,0,0,0,0,1,0,37.457524,-122.176542
4755,57,33,93,94025,2,1.6,1,161,0,0,0,0,0,37.457524,-122.176542
4766,58,34,82,94025,1,4.3,1,263,0,0,0,0,0,37.457524,-122.176542
4926,64,39,82,94025,4,3.4,2,0,0,0,0,1,0,37.457524,-122.176542
1685,60,34,83,94028,2,2,1,249,0,0,0,0,0,37.376828,-122.209796
3523,64,40,90,94028,2,0,3,134,0,0,0,0,0,37.376828,-122.209796
4216,64,40,21,94028,2,0.3,3,0,0,0,0,0,0,37.376828,-122.209796
4801,33,7,73,94028,1,2.5,1,135,0,0,0,0,0,37.376828,-122.209796
2371,33,7,51,94040,4,2.1,3,0,0,0,0,0,1,37.380566,-122.085293
3730,43,17,82,94040,3,0.1,1,0,0,0,0,1,0,37.380566,-122.085293
4456,56,31,28,94040,1,1.5,2,0,0,1,1,1,1,37.380566,-122.085293
4457,29,3,35,94040,2,0.3,1,88,0,0,1,1,1,37.380566,-122.085293
4524,29,4,50,94040,4,1.7,2,0,0,0,0,1,0,37.380566,-122.085293
4871,55,30,28,94040,2,2,2,0,0,0,0,1,1,37.380566,-122.085293
190,55,29,112,94043,2,1.4,1,0,0,0,0,1,0,37.414028,-122.070679
578,52,28,149,94043,2,6.8,1,0,0,0,0,1,0,37.414028,-122.070679
1375,59,34,84,94043,3,1.6,3,0,0,0,0,1,0,37.414028,-122.070679
2355,35,9,8,94043,1,0.4,2,0,0,0,0,1,0,37.414028,-122.070679
3197,37,7,73,94043,4,1.8,3,0,0,0,0,1,1,37.414028,-122.070679
4985,27,1,98,94043,4,2.3,3,0,0,0,0,0,1,37.414028,-122.070679
805,54,28,34,94061,4,0.7,2,0,0,0,0,1,0,37.461147,-122.236948
1418,42,18,52,94061,2,2.5,1,0,0,0,0,0,0,37.461147,-122.236948
1770,60,36,62,94061,4,2.2,1,0,0,0,0,0,0,37.461147,-122.236948
2645,40,14,28,94061,2,0.8,3,0,0,0,0,0,0,37.461147,-122.236948
2930,32,6,22,94061,4,0.3,1,0,0,0,0,0,0,37.461147,-122.236948
3061,64,38,168,94061,4,5.7,3,0,1,0,0,1,0,37.461147,-122.236948
3387,35,10,142,94061,4,0.8,3,0,1,0,0,0,0,37.461147,-122.236948
3396,41,16,35,94061,2,1.4,2,135,0,0,0,0,0,37.461147,-122.236948
3406,55,30,50,94061,2,2.1,3,0,0,0,0,1,0,37.461147,-122.236948
3655,53,28,61,94061,4,0.9,1,177,0,0,0,0,0,37.461147,-122.236948
3812,47,23,28,94061,4,0.6,1,0,0,0,0,1,0,37.461147,-122.236948
3846,26,1,54,94061,4,0.6,2,230,0,0,0,0,0,37.461147,-122.236948
3851,48,23,15,94061,4,0.8,1,0,0,0,0,1,0,37.461147,-122.236948
4875,26,0,75,94061,3,0.3,3,0,0,0,0,0,0,37.461147,-122.236948
4913,51,26,28,94061,1,1.3,2,94,0,1,0,1,0,37.461147,-122.236948
271,60,36,63,94063,4,2.2,1,0,0,0,0,1,0,37.493297,-122.195535
482,33,9,53,94063,1,1.2,1,0,0,0,0,0,1,37.493297,-122.195535
677,47,23,11,94063,1,0.9,3,103,0,0,0,0,1,37.493297,-122.195535
2298,59,35,31,94063,3,0.4,2,0,0,0,0,1,1,37.493297,-122.195535
2479,30,5,178,94063,2,6.7,1,0,0,0,0,0,0,37.493297,-122.195535
2703,42,18,144,94063,2,6.1,1,158,0,0,0,0,0,37.493297,-122.195535
3081,48,22,40,94063,3,2.2,2,87,0,0,0,1,0,37.493297,-122.195535
3640,51,26,191,94063,1,8.1,1,0,0,1,0,1,0,37.493297,-122.195535
4330,59,33,10,94063,4,0.7,3,0,0,0,0,1,0,37.493297,-122.195535
4506,40,15,90,94063,4,1.1,2,0,0,1,0,1,0,37.493297,-122.195535
4776,44,14,33,94063,1,0.75,3,171,0,0,0,0,0,37.493297,-122.195535
4869,51,27,62,94063,2,3.2,3,118,0,0,0,0,1,37.493297,-122.195535
45,46,20,104,94065,1,5.7,1,0,0,0,0,1,1,37.534106,-122.247372
59,28,2,93,94065,2,0.2,1,0,0,0,0,0,0,37.534106,-122.247372
705,56,32,129,94065,1,7.4,1,0,0,0,0,0,0,37.534106,-122.247372
1872,31,5,99,94065,4,1.8,2,268,0,0,0,0,0,37.534106,-122.247372
2395,42,18,145,94065,2,8,1,505,0,0,0,0,0,37.534106,-122.247372
2812,36,12,62,94065,4,0.1,2,145,0,0,0,0,0,37.534106,-122.247372
2953,33,8,182,94065,1,8.6,1,0,0,0,0,0,0,37.534106,-122.247372
3401,48,22,39,94065,1,1.2,2,0,0,0,0,0,0,37.534106,-122.247372
3559,60,34,60,94065,3,2.5,1,0,0,0,0,1,0,37.534106,-122.247372
3560,51,25,68,94065,1,1.5,2,0,0,0,0,0,0,37.534106,-122.247372
832,61,31,49,94066,4,1.67,3,0,0,0,0,1,0,37.625086,-122.433593
1531,47,21,20,94066,1,0.2,1,0,0,0,0,1,1,37.625086,-122.433593
1742,45,21,121,94066,1,4.7,1,0,0,0,0,0,0,37.625086,-122.433593
1858,37,13,105,94066,1,0.8,2,0,0,0,0,0,1,37.625086,-122.433593
2775,53,29,118,94066,2,0.3,1,0,0,0,0,1,0,37.625086,-122.433593
101,48,23,74,94080,1,1.2,1,0,0,0,0,1,0,37.655490,-122.422075
392,58,32,9,94080,3,0.3,3,0,0,0,0,0,1,37.655490,-122.422075
865,28,2,10,94080,1,0.1,2,0,0,0,0,1,0,37.655490,-122.422075
1082,53,28,20,94080,3,0.1,2,0,0,0,0,0,0,37.655490,-122.422075
1777,50,26,42,94080,4,1.1,2,151,0,0,0,1,0,37.655490,-122.422075
1786,29,3,190,94080,2,4.5,1,0,0,0,0,1,0,37.655490,-122.422075
1801,57,33,45,94080,3,1.5,1,181,0,1,1,1,1,37.655490,-122.422075
1931,56,29,51,94080,3,1,2,0,0,0,0,1,0,37.655490,-122.422075
1995,32,8,183,94080,1,6,1,0,0,0,0,0,0,37.655490,-122.422075
2053,28,3,120,94080,1,0.8,1,170,0,0,0,0,0,37.655490,-122.422075
2064,56,30,32,94080,2,0.4,3,0,0,0,0,1,0,37.655490,-122.422075
2210,36,10,33,94080,3,0.9,1,0,0,0,0,0,0,37.655490,-122.422075
2671,59,33,142,94080,2,2.7,1,0,0,0,0,0,0,37.655490,-122.422075
2761,32,7,49,94080,3,2.3,1,0,0,0,0,1,0,37.655490,-122.422075
3297,63,37,132,94080,1,4.4,2,0,1,0,0,1,0,37.655490,-122.422075
3428,39,15,175,94080,2,8,1,0,0,0,0,1,0,37.655490,-122.422075
3588,28,4,29,94080,3,0.1,2,0,0,0,0,1,0,37.655490,-122.422075
3810,26,2,62,94080,4,1.6,1,0,0,1,0,0,0,37.655490,-122.422075
3868,44,19,61,94080,3,2.7,2,0,0,0,0,0,0,37.655490,-122.422075
3915,27,3,35,94080,1,1.8,2,0,0,0,0,0,0,37.655490,-122.422075
4121,49,23,23,94080,1,1.4,3,0,0,0,0,0,0,37.655490,-122.422075
4550,53,29,41,94080,2,0.8,1,0,0,0,0,1,0,37.655490,-122.422075
4908,34,9,101,94080,3,0.6,2,0,0,0,0,0,0,37.655490,-122.422075
227,24,-1,39,94085,2,1.7,2,0,0,0,0,0,0,37.388556,-122.017732
711,43,17,59,94085,3,0.9,3,87,0,0,0,1,1,37.388556,-122.017732
2160,61,35,99,94085,1,4.8,3,255,1,0,0,0,1,37.388556,-122.017732
2837,25,1,74,94085,4,2.6,1,204,0,0,0,0,0,37.388556,-122.017732
2850,45,21,158,94085,2,6.67,1,132,0,0,0,1,1,37.388556,-122.017732
3238,35,9,22,94085,3,0.1,2,0,0,0,1,1,1,37.388556,-122.017732
4746,49,23,129,94085,1,0.3,1,0,0,0,0,1,1,37.388556,-122.017732
431,51,26,113,94086,1,1.3,3,161,0,0,0,1,0,37.371647,-122.023134
725,64,38,92,94086,1,2,1,0,0,0,0,1,0,37.371647,-122.023134
1095,50,24,44,94086,4,1.8,1,0,0,0,0,1,1,37.371647,-122.023134
1137,47,21,65,94086,1,1.5,2,0,0,1,0,1,0,37.371647,-122.023134
1317,28,3,51,94086,2,1.6,3,123,0,0,0,0,0,37.371647,-122.023134
1799,44,20,185,94086,3,2.7,1,0,1,0,0,1,0,37.371647,-122.023134
1936,34,9,191,94086,1,4.8,3,0,1,0,1,1,1,37.371647,-122.023134
2327,45,19,73,94086,4,2.9,1,0,0,0,0,0,0,37.371647,-122.023134
2750,62,37,82,94086,1,0.8,3,312,0,0,0,1,0,37.371647,-122.023134
4529,48,23,48,94086,1,0.3,1,0,0,0,0,0,0,37.371647,-122.023134
1303,42,16,38,94087,3,0.9,3,0,0,0,0,0,0,37.351529,-122.036959
147,46,19,84,94102,1,2.67,2,0,0,0,0,1,1,37.779588,-122.419318
892,32,6,120,94102,4,5.4,1,301,1,0,1,1,1,37.779588,-122.419318
1453,54,28,52,94102,4,2.5,1,0,0,0,0,1,0,37.779588,-122.419318
2043,41,17,121,94102,1,0.3,1,0,0,0,0,1,0,37.779588,-122.419318
2198,60,35,34,94102,1,0.3,3,0,0,0,0,1,0,37.779588,-122.419318
3821,32,7,61,94102,3,2.3,1,205,0,0,0,1,1,37.779588,-122.419318
3999,34,10,41,94102,1,1.33,1,0,0,0,0,0,1,37.779588,-122.419318
4449,59,34,40,94102,3,0.9,3,0,0,0,0,1,0,37.779588,-122.419318
4720,32,8,140,94102,4,6.6,3,0,1,0,1,0,1,37.779588,-122.419318
30,38,13,119,94104,1,3.3,2,0,1,0,1,1,1,37.791409,-122.402130
2129,65,40,40,94104,1,1.1,3,0,0,0,0,0,0,37.791409,-122.402130
2454,43,19,60,94104,3,2.1,3,0,0,0,0,1,0,37.791409,-122.402130
3341,29,3,54,94104,4,1.8,3,0,0,0,0,0,0,37.791409,-122.402130
3782,65,40,118,94104,1,1.3,1,333,0,0,1,1,1,37.791409,-122.402130
3863,60,34,64,94104,3,2.5,1,0,0,0,0,1,0,37.791409,-122.402130
3896,36,12,59,94104,3,2,1,216,0,0,0,0,0,37.791409,-122.402130
4126,60,34,95,94104,2,0.7,2,322,0,0,0,1,1,37.791409,-122.402130
92,35,10,29,94105,4,1.1,3,0,0,0,0,1,0,37.789864,-122.393665
913,35,10,78,94105,1,2.6,2,0,0,0,0,1,0,37.789864,-122.393665
952,59,34,83,94105,2,3.4,3,0,1,0,0,1,0,37.789864,-122.393665
1047,51,26,34,94105,4,0.4,2,0,0,0,0,0,0,37.789864,-122.393665
1059,59,34,24,94105,2,0.2,3,86,0,0,0,1,0,37.789864,-122.393665
1184,50,25,35,94105,3,1.7,2,0,0,0,0,1,1,37.789864,-122.393665
1415,59,33,68,94105,2,2.3,3,128,0,1,0,1,0,37.789864,-122.393665
1439,63,37,90,94105,4,1.9,2,106,0,1,0,1,0,37.789864,-122.393665
1582,53,29,24,94105,2,0.2,1,0,0,0,0,0,1,37.789864,-122.393665
1764,48,24,134,94105,1,5,1,0,0,0,0,0,1,37.789864,-122.393665
1887,65,41,115,94105,4,1.7,2,0,0,0,0,0,0,37.789864,-122.393665
1970,64,38,115,94105,1,2,1,0,0,0,0,1,1,37.789864,-122.393665
2086,50,24,45,94105,3,0.6,2,117,0,0,0,1,0,37.789864,-122.393665
2112,60,34,40,94105,1,1.6,1,0,0,0,0,1,0,37.789864,-122.393665
2221,65,40,80,94105,1,0.8,3,0,0,0,0,1,0,37.789864,-122.393665
2409,48,22,85,94105,3,1.1,1,203,0,0,0,1,0,37.789864,-122.393665
2467,24,-2,80,94105,2,1.6,3,0,0,0,0,1,0,37.789864,-122.393665
2500,53,27,38,94105,4,2.8,2,144,0,1,0,1,0,37.789864,-122.393665
3734,58,32,72,94105,3,0.3,2,0,0,0,0,1,0,37.789864,-122.393665
3854,45,21,83,94105,4,2,3,0,0,0,0,1,0,37.789864,-122.393665
4096,42,17,59,94105,4,0.4,1,0,0,0,0,1,0,37.789864,-122.393665
4261,57,31,52,94105,1,1.4,1,0,0,0,0,1,0,37.789864,-122.393665
4381,37,13,64,94105,1,1.5,3,0,0,0,0,1,0,37.789864,-122.393665
4392,46,22,113,94105,2,3.3,1,0,0,0,0,0,1,37.789864,-122.393665
4568,46,20,19,94105,3,0.5,2,97,0,1,0,1,0,37.789864,-122.393665
151,46,22,118,94107,2,7.5,1,0,0,0,1,1,1,37.760460,-122.399724
260,56,30,55,94107,1,1.4,1,77,0,0,0,1,0,37.760460,-122.399724
1390,45,15,20,94107,1,0.75,3,0,0,0,0,1,0,37.760460,-122.399724
3902,34,10,53,94107,3,2.6,2,0,0,0,0,1,0,37.760460,-122.399724
4725,34,8,21,94107,4,1,1,0,0,0,0,0,0,37.760460,-122.399724
2078,34,9,160,94108,4,8,3,0,1,0,0,0,1,37.792007,-122.408575
3097,43,18,179,94108,3,1.2,1,0,1,1,1,1,0,37.792007,-122.408575
4064,47,21,24,94108,2,0.1,3,0,0,0,0,0,1,37.792007,-122.408575
4466,39,15,54,94108,4,2.2,2,0,0,0,0,0,1,37.792007,-122.408575
670,56,29,41,94109,4,2.5,2,0,0,0,0,0,0,37.795388,-122.422453
977,54,30,24,94109,4,0.2,1,0,0,1,0,0,0,37.795388,-122.422453
1951,36,12,38,94109,1,1.5,2,0,0,0,0,0,0,37.795388,-122.422453
2625,47,21,82,94109,3,2.1,1,0,0,0,0,0,0,37.795388,-122.422453
2968,38,14,95,94109,2,1.9,1,0,0,0,0,1,1,37.795388,-122.422453
2978,35,10,161,94109,1,4.1,1,0,0,1,0,1,0,37.795388,-122.422453
3096,49,25,43,94109,1,1.6,2,0,0,0,0,1,1,37.795388,-122.422453
3163,33,7,28,94109,4,0.8,1,0,0,0,0,1,0,37.795388,-122.422453
3392,55,29,94,94109,1,0.8,3,221,0,0,0,0,0,37.795388,-122.422453
3592,58,32,73,94109,2,2.3,3,224,0,0,0,1,1,37.795388,-122.422453
4213,50,23,9,94109,1,0.5,2,98,0,0,0,1,0,37.795388,-122.422453
4957,39,13,59,94109,4,0.2,3,0,0,1,0,0,1,37.795388,-122.422453
209,40,16,73,94110,4,2.67,1,0,0,0,0,1,1,37.750021,-122.415201
329,60,35,49,94110,3,0.5,2,0,0,0,0,1,1,37.750021,-122.415201
455,50,24,29,94110,3,0.9,3,0,0,0,0,0,0,37.750021,-122.415201
550,61,36,35,94110,3,1.3,2,0,0,0,0,0,1,37.750021,-122.415201
1108,47,21,79,94110,3,1.1,1,185,0,0,0,1,1,37.750021,-122.415201
1236,54,28,60,94110,4,2.6,3,0,0,0,0,0,0,37.750021,-122.415201
1820,60,34,59,94110,1,1.6,1,231,0,0,0,1,0,37.750021,-122.415201
1893,55,30,55,94110,3,1.7,1,0,0,0,0,0,1,37.750021,-122.415201
2283,38,14,90,94110,2,2.7,1,0,0,0,0,1,1,37.750021,-122.415201
2906,64,40,8,94110,2,0.3,3,0,0,0,0,1,0,37.750021,-122.415201
2947,33,9,145,94110,1,4.3,1,437,0,0,0,1,0,37.750021,-122.415201
3090,31,5,23,94110,3,1,1,95,0,0,0,0,0,37.750021,-122.415201
3152,43,19,20,94110,3,0.5,1,0,0,0,0,0,0,37.750021,-122.415201
3171,43,16,65,94110,3,2.67,2,100,0,0,0,0,0,37.750021,-122.415201
3299,56,32,11,94110,2,0.3,1,89,0,0,0,0,0,37.750021,-122.415201
3458,55,31,91,94110,2,2.8,1,0,0,0,0,1,0,37.750021,-122.415201
3501,51,26,90,94110,1,2.8,2,0,0,0,0,1,1,37.750021,-122.415201
3848,43,18,94,94110,4,1.1,2,0,0,0,0,0,0,37.750021,-122.415201
4164,54,28,108,94110,4,1.9,2,0,1,0,0,1,0,37.750021,-122.415201
4526,36,11,110,94110,1,3.8,1,0,0,0,0,1,1,37.750021,-122.415201
4795,56,30,29,94110,4,1.5,3,146,0,0,0,0,0,37.750021,-122.415201
411,47,23,110,94111,2,3.3,1,0,0,0,0,1,1,37.799367,-122.398407
899,57,32,63,94111,4,0.7,1,0,0,0,0,1,0,37.799367,-122.398407
1192,29,5,128,94111,1,1.5,1,0,0,0,0,1,1,37.799367,-122.398407
1292,58,34,44,94111,4,2.2,1,0,0,1,0,0,0,37.799367,-122.398407
1948,52,28,62,94111,1,1.8,3,231,0,0,0,1,0,37.799367,-122.398407
1999,56,32,103,94111,3,4,3,0,1,0,0,0,0,37.799367,-122.398407
2094,48,23,75,94111,4,3.6,3,0,0,0,0,1,1,37.799367,-122.398407
2246,54,28,33,94111,2,0.7,2,0,0,0,0,0,1,37.799367,-122.398407
3006,62,36,148,94111,3,7,2,0,1,0,0,1,0,37.799367,-122.398407
3154,31,5,18,94111,4,0.3,2,0,0,0,0,0,1,37.799367,-122.398407
3358,32,6,112,94111,1,2.7,2,408,0,1,1,1,1,37.799367,-122.398407
3417,61,37,62,94111,1,0,2,244,0,0,0,1,0,37.799367,-122.398407
3664,26,2,60,94111,4,1.6,1,0,0,0,1,1,1,37.799367,-122.398407
4451,44,20,45,94111,2,2.5,1,0,0,0,0,1,0,37.799367,-122.398407
4,35,9,100,94112,1,2.7,2,0,0,0,0,0,0,37.720375,-122.442950
240,28,3,52,94112,4,1.7,2,0,0,0,0,0,0,37.720375,-122.442950
748,57,32,21,94112,3,0.1,2,0,0,1,1,1,0,37.720375,-122.442950
2341,33,9,44,94112,1,1.2,1,0,0,0,0,0,0,37.720375,-122.442950
2668,63,39,58,94112,1,0,2,0,0,0,0,1,0,37.720375,-122.442950
2836,42,16,32,94112,3,1.5,1,149,0,0,0,1,0,37.720375,-122.442950
3237,44,14,19,94112,1,0.75,3,0,0,0,0,0,1,37.720375,-122.442950
3773,35,10,152,94112,2,3,1,0,0,0,0,1,0,37.720375,-122.442950
4454,37,11,11,94112,3,0.1,2,0,0,0,0,0,0,37.720375,-122.442950
4819,45,19,85,94112,2,1.7,2,0,0,0,0,1,0,37.720375,-122.442950
4893,43,19,35,94112,1,0.3,3,120,0,1,0,1,0,37.720375,-122.442950
39,42,18,141,94114,3,5,3,0,1,1,1,1,0,37.758057,-122.435410
889,57,33,182,94114,2,3.3,3,372,1,0,0,0,0,37.758057,-122.435410
962,35,9,30,94114,4,1,1,163,0,0,0,1,0,37.758057,-122.435410
2106,31,5,49,94114,4,1.8,3,0,0,0,0,1,1,37.758057,-122.435410
4026,51,27,53,94114,1,1.8,3,0,0,0,0,0,1,37.758057,-122.435410
4048,43,17,82,94114,1,5.2,1,79,0,0,0,1,0,37.758057,-122.435410
4950,29,5,64,94114,4,0,1,249,0,0,0,0,1,37.758057,-122.435410
40,38,13,80,94115,4,0.7,3,285,0,0,0,1,0,37.785969,-122.437253
208,34,10,71,94115,4,0.1,2,0,0,0,0,0,0,37.785969,-122.437253
332,32,6,28,94115,3,1,1,0,0,0,0,0,0,37.785969,-122.437253
691,59,34,52,94115,2,1.6,3,75,0,0,0,1,0,37.785969,-122.437253
785,48,22,98,94115,2,6.3,1,0,0,0,0,0,0,37.785969,-122.437253
1083,30,5,85,94115,1,2.6,2,0,0,0,0,1,0,37.785969,-122.437253
1307,34,9,31,94115,4,1.1,3,0,0,0,0,1,1,37.785969,-122.437253
1552,50,25,192,94115,2,2.8,1,238,0,0,0,0,1,37.785969,-122.437253
1674,29,5,81,94115,2,2.5,1,0,0,0,0,0,1,37.785969,-122.437253
1900,59,33,34,94115,1,0.2,1,0,0,0,0,1,0,37.785969,-122.437253
3129,38,12,64,94115,2,1.8,1,0,0,0,0,0,0,37.785969,-122.437253
3756,55,25,42,94115,3,1,3,0,0,0,0,1,0,37.785969,-122.437253
4309,44,20,132,94115,3,2.6,1,308,1,0,0,0,0,37.785969,-122.437253
4750,31,5,21,94115,3,1,1,0,0,0,0,1,0,37.785969,-122.437253
4798,37,11,24,94115,4,1,1,0,0,0,0,0,0,37.785969,-122.437253
4055,59,34,64,94116,4,1.7,1,0,0,0,0,0,0,37.745399,-122.486065
4233,39,15,53,94116,1,1.8,1,0,0,0,0,0,0,37.745399,-122.486065
32,40,16,29,94117,1,2,2,0,0,0,0,1,0,37.769436,-122.447662
89,65,41,51,94117,2,1.1,1,0,0,0,0,1,0,37.769436,-122.447662
144,25,1,54,94117,4,1.6,1,0,0,0,0,1,1,37.769436,-122.447662
338,57,27,68,94117,1,1.4,3,0,0,0,0,1,0,37.769436,-122.447662
488,39,13,88,94117,4,1.4,2,0,0,0,0,1,1,37.769436,-122.447662
549,49,23,61,94117,1,1.4,3,0,0,0,0,1,1,37.769436,-122.447662
883,51,25,185,94117,1,1.7,1,0,0,0,0,0,0,37.769436,-122.447662
1024,45,20,109,94117,1,7,1,366,0,0,0,1,0,37.769436,-122.447662
1116,51,24,84,94117,3,2,2,0,0,0,0,0,0,37.769436,-122.447662
1528,57,33,45,94117,1,1.8,3,195,0,0,0,0,0,37.769436,-122.447662
1692,56,32,48,94117,1,1.6,3,0,0,0,0,0,1,37.769436,-122.447662
2544,64,39,24,94117,4,0.6,2,0,0,0,0,0,0,37.769436,-122.447662
2928,43,17,124,94117,1,5.2,1,0,0,0,0,0,0,37.769436,-122.447662
3362,31,5,85,94117,3,1.6,1,87,0,0,0,1,1,37.769436,-122.447662
3489,40,15,51,94117,2,1.1,2,131,0,0,0,1,0,37.769436,-122.447662
3728,56,30,31,94117,2,0.3,1,109,0,1,1,1,1,37.769436,-122.447662
4029,46,20,64,94117,4,2.9,1,189,0,0,0,0,0,37.769436,-122.447662
4469,67,42,51,94117,3,2.2,1,0,0,0,0,1,1,37.769436,-122.447662
4509,27,2,85,94117,1,1.9,1,0,0,0,0,1,1,37.769436,-122.447662
4722,52,26,70,94117,2,1.1,1,0,0,1,0,1,0,37.769436,-122.447662
282,57,31,65,94118,4,2.6,3,0,0,0,0,0,1,37.780097,-122.462605
1832,47,22,30,94118,4,0.4,2,115,0,0,0,1,1,37.780097,-122.462605
1988,56,31,52,94118,3,2,2,0,0,1,1,1,1,37.780097,-122.462605
4142,43,19,63,94118,3,2.1,3,0,0,0,0,0,0,37.780097,-122.462605
42,34,9,60,94122,3,2.3,1,0,0,0,0,0,0,37.758797,-122.485128
233,46,19,38,94122,3,2.5,2,135,0,0,0,0,0,37.758797,-122.485128
489,37,13,43,94122,3,2.8,1,0,0,0,0,1,0,37.758797,-122.485128
764,54,28,65,94122,1,0.2,1,0,0,0,0,0,1,37.758797,-122.485128
786,46,22,164,94122,2,7.6,1,0,0,0,1,1,1,37.758797,-122.485128
1587,59,33,50,94122,2,2.3,3,0,0,0,0,0,1,37.758797,-122.485128
1929,58,34,35,94122,1,1.2,3,0,0,0,0,1,0,37.758797,-122.485128
1940,55,31,23,94122,2,0.2,1,0,0,0,0,1,0,37.758797,-122.485128
2287,62,36,42,94122,1,0.5,3,128,0,0,0,1,0,37.758797,-122.485128
2778,59,33,91,94122,2,0.7,2,0,0,0,0,1,1,37.758797,-122.485128
3106,30,4,23,94122,4,0.3,2,121,0,0,0,0,0,37.758797,-122.485128
3219,40,16,154,94122,2,6.1,1,325,0,0,0,1,0,37.758797,-122.485128
3289,56,30,140,94122,4,0.5,1,292,1,0,0,0,0,37.758797,-122.485128
3467,33,6,53,94122,2,1,2,96,0,0,0,0,1,37.758797,-122.485128
3905,29,5,18,94122,1,0.4,3,94,0,0,0,1,1,37.758797,-122.485128
4050,54,28,82,94122,4,2.6,3,294,0,0,0,0,0,37.758797,-122.485128
4067,61,37,61,94122,3,2,3,0,0,0,0,1,0,37.758797,-122.485128
4180,29,3,91,94122,1,3.4,3,0,1,0,0,0,0,37.758797,-122.485128
199,27,3,59,94123,4,0,1,90,0,1,0,1,0,37.800934,-122.438366
713,41,16,10,94123,2,0.3,2,0,0,0,0,1,0,37.800934,-122.438366
2076,40,16,53,94123,4,2,3,0,0,0,0,0,0,37.800934,-122.438366
3330,35,10,132,94123,1,3.8,1,82,0,0,0,0,1,37.800934,-122.438366
4108,47,22,81,94123,1,2.9,1,0,0,0,0,0,1,37.800934,-122.438366
4464,39,13,69,94123,3,0.1,1,0,0,0,0,0,0,37.800934,-122.438366
4844,61,34,41,94123,4,2.5,2,0,0,0,0,1,0,37.800934,-122.438366
